state_name,city,county_name,hospital_name,medical_expenditures,unique_patients,fy,yr_q,bptw,ojs,swo,rmoaagptw,ipm,opm,npcacw30dfpd,nscacw30dfpd,nmhacw30dfpd,eff
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q2,63.843,3.797,3.579,3.739,84.316,81.892,67.071,79.534,91.733,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q2,63.843,3.797,3.579,3.739,84.316,81.892,67.071,79.534,91.733,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q2,63.843,3.797,3.579,3.739,84.316,81.892,67.071,79.534,91.733,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q3,66.374,3.895,3.681,3.862,78.89,81.6465,65.858,77.95,91.982,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q3,66.374,3.895,3.681,3.862,78.89,81.6465,65.858,77.95,91.982,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q3,66.374,3.895,3.681,3.862,78.89,81.6465,65.858,77.95,91.982,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q4,66.374,3.895,3.681,3.862,74.935,81.435,65.296,76.062,92.6,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q4,66.374,3.895,3.681,3.862,74.935,81.435,65.296,76.062,92.6,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q4,66.374,3.895,3.681,3.862,74.935,81.435,65.296,76.062,92.6,93.751
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY19_Q1,66.374,3.895,3.681,3.862,76.079,82.3055,62.47,74.223,93.464,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY19_Q1,66.374,3.895,3.681,3.862,76.079,82.3055,62.47,74.223,93.464,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY19_Q1,66.374,3.895,3.681,3.862,76.079,82.3055,62.47,74.223,93.464,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY19_Q2,66.374,3.895,3.681,3.862,76.1,82.8185,62.033,72.555,93.672,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY19_Q2,66.374,3.895,3.681,3.862,76.1,82.8185,62.033,72.555,93.672,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY19_Q2,66.374,3.895,3.681,3.862,76.1,82.8185,62.033,72.555,93.672,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY19_Q3,66.754,3.879,3.744,3.916,81.985,83.169,66.751,70.85,94.325,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY19_Q3,66.754,3.879,3.744,3.916,81.985,83.169,66.751,70.85,94.325,93.11
Florida                                           ,Miami,MIAMI-DADE,MIAMI VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY19_Q3,66.754,3.879,3.744,3.916,81.985,83.169,66.751,70.85,94.325,93.11
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q1,59.754,3.65,3.474,3.76,97.452,88.835,99.033,92.512,99.034,91.16
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q1,59.754,3.65,3.474,3.76,97.452,88.835,99.033,92.512,99.034,91.16
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q1,59.754,3.65,3.474,3.76,97.452,88.835,99.033,92.512,99.034,91.16
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q2,60.985,3.65,3.474,3.76,97.126,89.441,98.623,92.038,99.275,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q2,60.985,3.65,3.474,3.76,97.126,89.441,98.623,92.038,99.275,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q2,60.985,3.65,3.474,3.76,97.126,89.441,98.623,92.038,99.275,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q3,60.985,3.65,3.474,3.76,96.545,90.429,98.306,91.241,99.505,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q3,60.985,3.65,3.474,3.76,96.545,90.429,98.306,91.241,99.505,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q3,60.985,3.65,3.474,3.76,96.545,90.429,98.306,91.241,99.505,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q4,60.846,3.641,3.464,3.751,83.92,87.722,98.345,90.216,99.473,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q4,60.846,3.641,3.464,3.751,83.92,87.722,98.345,90.216,99.473,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q4,60.846,3.641,3.464,3.751,83.92,87.722,98.345,90.216,99.473,88.91
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q1,60.846,3.641,3.464,3.751,83.718,88.15,98.522,90.988,99.587,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q1,60.846,3.641,3.464,3.751,83.718,88.15,98.522,90.988,99.587,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q1,60.846,3.641,3.464,3.751,83.718,88.15,98.522,90.988,99.587,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q2,60.846,3.641,3.464,3.751,81.315,87.788,99.177,92.09,99.635,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q2,60.846,3.641,3.464,3.751,81.315,87.788,99.177,92.09,99.635,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q2,60.846,3.641,3.464,3.751,81.315,87.788,99.177,92.09,99.635,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q3,60.846,3.641,3.464,3.751,78.567,87.256,99.524,93.307,99.847,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q3,60.846,3.641,3.464,3.751,78.567,87.256,99.524,93.307,99.847,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q3,60.846,3.641,3.464,3.751,78.567,87.256,99.524,93.307,99.847,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q4,67.555,3.92,3.724,3.887,68.495,87.478,99.655,93.587,99.811,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q4,67.555,3.92,3.724,3.887,68.495,87.478,99.655,93.587,99.811,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q4,67.555,3.92,3.724,3.887,68.495,87.478,99.655,93.587,99.811,87.229
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q1,67.555,3.92,3.724,3.887,66.171,87.543,99.42,93.481,99.712,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q1,67.555,3.92,3.724,3.887,66.171,87.543,99.42,93.481,99.712,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q1,67.555,3.92,3.724,3.887,66.171,87.543,99.42,93.481,99.712,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q2,67.555,3.92,3.724,3.887,70.751,86.989,99.079,92.649,99.274,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q2,67.555,3.92,3.724,3.887,70.751,86.989,99.079,92.649,99.274,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q2,67.555,3.92,3.724,3.887,70.751,86.989,99.079,92.649,99.274,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q3,67.555,3.92,3.724,3.887,74.361,87.494,98.865,91.953,99.075,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q3,67.555,3.92,3.724,3.887,74.361,87.494,98.865,91.953,99.075,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q3,67.555,3.92,3.724,3.887,74.361,87.494,98.865,91.953,99.075,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q4,68.71,3.923,3.772,3.906,74.15,82.236,86.529,89.591,97.892,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q4,68.71,3.923,3.772,3.906,74.15,82.236,86.529,89.591,97.892,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q4,68.71,3.923,3.772,3.906,74.15,82.236,86.529,89.591,97.892,94.371
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q1,68.71,3.923,3.772,3.906,74.01,82.442,87.023,89.249,98.252,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q1,68.71,3.923,3.772,3.906,74.01,82.442,87.023,89.249,98.252,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q1,68.71,3.923,3.772,3.906,74.01,82.442,87.023,89.249,98.252,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q2,68.71,3.923,3.772,3.906,73.693,83.764,87.873,87.828,98.284,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q2,68.71,3.923,3.772,3.906,73.693,83.764,87.873,87.828,98.284,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q2,68.71,3.923,3.772,3.906,73.693,83.764,87.873,87.828,98.284,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q3,70.375,3.956,3.834,4.004,73.511,84.009,88.122,86.677,98.298,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q3,70.375,3.956,3.834,4.004,73.511,84.009,88.122,86.677,98.298,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q3,70.375,3.956,3.834,4.004,73.511,84.009,88.122,86.677,98.298,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q4,70.375,3.956,3.834,4.004,78.155,83.8275,87.107,86.564,97.945,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q4,70.375,3.956,3.834,4.004,78.155,83.8275,87.107,86.564,97.945,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q4,70.375,3.956,3.834,4.004,78.155,83.8275,87.107,86.564,97.945,87.99
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY19_Q1,70.375,3.956,3.834,4.004,83.468,85.274,86.754,86.029,97.674,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY19_Q1,70.375,3.956,3.834,4.004,83.468,85.274,86.754,86.029,97.674,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY19_Q1,70.375,3.956,3.834,4.004,83.468,85.274,86.754,86.029,97.674,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY19_Q2,70.375,3.956,3.834,4.004,87.379,85.382,85.373,85.587,97.776,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY19_Q2,70.375,3.956,3.834,4.004,87.379,85.382,85.373,85.587,97.776,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY19_Q2,70.375,3.956,3.834,4.004,87.379,85.382,85.373,85.587,97.776,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY19_Q3,72.004,3.982,3.879,4.072,91.059,85.904,84.381,85.102,97.044,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY19_Q3,72.004,3.982,3.879,4.072,91.059,85.904,84.381,85.102,97.044,86.055
Florida                                           ,Tampa,HILLSBOROUGH,JAMES A HALEY VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY19_Q3,72.004,3.982,3.879,4.072,91.059,85.904,84.381,85.102,97.044,86.055
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q1,62.054,3.717,3.584,3.823,98.499,92.238,99.759,98.458,98.763,93.722
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q1,62.054,3.717,3.584,3.823,98.499,92.238,99.759,98.458,98.763,93.722
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q1,62.054,3.717,3.584,3.823,98.499,92.238,99.759,98.458,98.763,93.722
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q2,65.103,3.717,3.584,3.823,98.083,92.089,99.724,97.949,98.603,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q2,65.103,3.717,3.584,3.823,98.083,92.089,99.724,97.949,98.603,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q2,65.103,3.717,3.584,3.823,98.083,92.089,99.724,97.949,98.603,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q3,65.103,3.717,3.584,3.823,98.431,92.886,99.649,96.507,98.325,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q3,65.103,3.717,3.584,3.823,98.431,92.886,99.649,96.507,98.325,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q3,65.103,3.717,3.584,3.823,98.431,92.886,99.649,96.507,98.325,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY15_Q4,61.376,3.696,3.484,3.768,71.699,90.388,99.634,94.56,98.699,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY15_Q4,61.376,3.696,3.484,3.768,71.699,90.388,99.634,94.56,98.699,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY15_Q4,61.376,3.696,3.484,3.768,71.699,90.388,99.634,94.56,98.699,91.742
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q1,61.376,3.696,3.484,3.768,67.05,89.796,99.558,92.053,98.573,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q1,61.376,3.696,3.484,3.768,67.05,89.796,99.558,92.053,98.573,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q1,61.376,3.696,3.484,3.768,67.05,89.796,99.558,92.053,98.573,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q2,61.376,3.696,3.484,3.768,61.628,89.599,99.619,88.398,97.919,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q2,61.376,3.696,3.484,3.768,61.628,89.599,99.619,88.398,97.919,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q2,61.376,3.696,3.484,3.768,61.628,89.599,99.619,88.398,97.919,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q3,61.376,3.696,3.484,3.768,58.739,88.148,99.676,85.553,97.282,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q3,61.376,3.696,3.484,3.768,58.739,88.148,99.676,85.553,97.282,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q3,61.376,3.696,3.484,3.768,58.739,88.148,99.676,85.553,97.282,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY16_Q4,56.765,3.618,3.396,3.635,54.056,88.444,99.484,84.295,96.636,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY16_Q4,56.765,3.618,3.396,3.635,54.056,88.444,99.484,84.295,96.636,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY16_Q4,56.765,3.618,3.396,3.635,54.056,88.444,99.484,84.295,96.636,86.074
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q1,56.765,3.618,3.396,3.635,55.705,87.884,99.505,84.094,96.029,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q1,56.765,3.618,3.396,3.635,55.705,87.884,99.505,84.094,96.029,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q1,56.765,3.618,3.396,3.635,55.705,87.884,99.505,84.094,96.029,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q2,56.765,3.618,3.396,3.635,62.402,88.121,99.548,85.4,96.305,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q2,56.765,3.618,3.396,3.635,62.402,88.121,99.548,85.4,96.305,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q2,56.765,3.618,3.396,3.635,62.402,88.121,99.548,85.4,96.305,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q3,56.765,3.618,3.396,3.635,68.937,89.381,99.532,88.288,96.936,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q3,56.765,3.618,3.396,3.635,68.937,89.381,99.532,88.288,96.936,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q3,56.765,3.618,3.396,3.635,68.937,89.381,99.532,88.288,96.936,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY17_Q4,60.154,3.769,3.54,3.683,74.173,85.8115,94.895,82.513,90.762,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY17_Q4,60.154,3.769,3.54,3.683,74.173,85.8115,94.895,82.513,90.762,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY17_Q4,60.154,3.769,3.54,3.683,74.173,85.8115,94.895,82.513,90.762,91.733
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q1,60.154,3.769,3.54,3.683,79.208,86.2265,95.169,82.963,89.669,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q1,60.154,3.769,3.54,3.683,79.208,86.2265,95.169,82.963,89.669,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q1,60.154,3.769,3.54,3.683,79.208,86.2265,95.169,82.963,89.669,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q2,60.154,3.769,3.54,3.683,81.196,86.1115,94.762,82.79,89.231,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q2,60.154,3.769,3.54,3.683,81.196,86.1115,94.762,82.79,89.231,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q2,60.154,3.769,3.54,3.683,81.196,86.1115,94.762,82.79,89.231,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q3,65.302,3.879,3.69,3.837,80.93,85.948,94.643,81.328,89.056,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q3,65.302,3.879,3.69,3.837,80.93,85.948,94.643,81.328,89.056,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q3,65.302,3.879,3.69,3.837,80.93,85.948,94.643,81.328,89.056,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,193636,17400,2018,FY18_Q4,65.302,3.879,3.69,3.837,78.348,84.976,95.392,80.156,88.938,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2692825,154726,2020,FY18_Q4,65.302,3.879,3.69,3.837,78.348,84.976,95.392,80.156,88.938,89.939
Florida                                           ,West Palm,PALM BEACH,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,2413448,155362,2019,FY18_Q4,65.302,3.879,3.69,3.837,78.348,84.976,95.392,80.156,88.938,89.939
